,screen_name_binary_n,name_binary_n,description_binary_n,status_binary_n,verified_n,followers_count_n,friends_count_n,statuses_count_n,listed_count_binary_n
2617,0,0,0,0,1,1121,131,1070,1
2618,0,0,0,0,1,1605,1107,1821,0
2619,0,0,0,0,0,65,421,376,1
2620,0,0,0,0,1,1344,544,1955,1
2621,0,0,0,0,1,1220,1027,1603,1
2622,0,0,0,1,1,1294,1121,1273,1
2623,0,0,0,0,0,89,301,316,1
2624,0,0,0,0,0,37,504,138,1
2625,0,0,0,1,0,733,676,1336,1
2626,0,0,0,0,0,598,751,1501,1
2627,0,0,0,0,0,3,58,1,1
2628,0,0,0,0,0,15,59,34,1
2629,0,0,0,0,1,1120,207,445,1
2630,0,0,0,0,0,94,53,739,1
2631,0,0,0,0,0,914,634,764,1
2632,0,0,1,0,1,1528,0,1008,1
2633,0,0,0,0,0,59,51,97,1
2634,0,0,0,0,1,1361,789,1853,1
2635,0,0,0,0,1,1260,57,303,1
2636,0,0,0,0,0,78,77,791,1
2637,0,0,0,0,1,1350,636,1555,1
2638,0,0,0,0,1,1553,101,1142,1
2639,0,0,0,0,1,1486,1105,1966,1
2640,0,0,0,0,1,850,912,679,1
2641,0,0,0,0,1,1573,1,937,0
2642,0,0,0,0,1,1227,183,1103,1
2643,0,0,0,0,1,1199,935,948,1
2644,0,0,1,0,1,1134,334,1498,1
2645,0,0,0,0,1,1562,76,717,0
2646,0,0,0,0,0,84,159,123,1
2647,0,0,0,0,0,965,915,1451,1
2648,0,0,0,1,1,670,477,528,1
2649,0,0,0,0,0,15,9,2,1
2650,0,0,0,0,0,921,798,1363,1
2651,0,0,0,0,0,586,988,1126,1
2652,0,0,0,0,1,709,656,363,1
2653,1,0,1,1,0,754,0,959,1
2654,0,0,0,0,0,752,742,1278,1
2655,0,0,0,0,0,106,85,1165,1
2656,1,1,0,0,0,185,478,322,1
2657,0,0,0,0,1,1017,603,1568,1
2658,0,0,0,0,0,82,341,43,1
2659,0,0,0,0,0,680,19,14,1
2660,0,0,0,0,0,573,155,385,1
2661,0,0,1,0,1,1282,104,1530,1
2662,0,0,0,1,0,243,864,139,1
2663,0,0,0,0,1,1509,705,1719,1
2664,0,0,0,0,1,913,280,632,1
2665,0,0,0,0,0,811,841,1373,1
2666,0,0,0,0,0,70,149,140,1
2667,0,0,0,0,0,1212,1122,345,1
2668,0,0,0,0,0,92,265,9,1
2669,0,0,0,0,1,1365,475,1523,1
2670,0,0,0,0,1,1378,1135,1995,1
2671,0,0,0,0,0,110,181,405,1
2672,0,0,0,0,0,44,58,227,1
2673,0,0,0,0,1,1267,868,952,1
2674,0,0,0,0,0,7,42,1,1
2675,0,0,0,0,0,53,202,201,1
2676,0,0,0,0,1,1480,467,1431,0
2677,0,0,0,0,1,1449,1119,954,1
2678,0,0,0,0,1,1303,2,682,1
2679,0,0,0,1,0,6,65,3,1
2680,0,0,0,0,1,1027,621,1483,1
2681,0,0,0,1,0,593,302,1676,1
2682,0,0,0,0,0,224,533,1155,1
2683,0,0,0,0,0,88,738,11,1
2684,0,0,0,1,1,1413,1093,1151,1
2685,0,0,1,0,1,1439,514,902,1
2686,0,0,0,0,0,375,630,662,1
2687,0,0,0,0,0,135,357,493,1
2688,0,0,0,0,1,1189,211,929,1
2689,0,0,0,0,1,1112,159,563,1
2690,0,0,0,0,0,231,724,388,1
2691,0,0,0,0,1,1463,364,1258,1
2692,0,0,0,0,1,1096,2,158,1
2693,0,0,0,0,0,842,497,1179,1
2694,0,0,0,1,0,690,369,777,1
2695,0,0,0,0,0,5,14,2,1
2696,0,0,0,0,1,1039,283,943,1
2697,0,0,0,0,0,352,752,819,1
2698,0,0,1,0,0,204,111,1708,1
2699,0,0,0,1,1,1578,437,1618,0
2700,1,0,0,0,0,813,848,757,1
2701,0,0,0,0,0,20,74,221,1
2702,0,0,0,0,1,1456,1136,117,1
2703,0,0,0,0,0,415,951,80,1
2704,0,0,1,0,0,1011,117,736,1
2705,0,0,0,0,1,1559,525,904,0
2706,0,0,0,0,1,1169,472,1423,1
2707,0,0,0,0,1,1358,675,1627,1
2708,0,0,0,0,1,834,419,996,1
2709,0,0,0,0,0,19,26,4,1
2710,0,0,0,0,0,51,100,26,1
2711,0,0,0,0,0,14,51,3,1
2712,0,0,0,0,0,346,161,1778,1
2713,0,0,0,0,0,72,388,57,1
2714,0,0,0,1,0,56,175,233,1
2715,0,0,0,0,0,213,530,738,1
2716,0,0,0,0,0,387,791,710,1
2717,0,0,0,0,1,1425,1099,1827,1
2718,0,0,0,0,1,1184,318,1243,1
2719,0,0,1,1,1,1296,483,1135,1
2720,0,0,0,0,1,1563,812,1809,0
2721,0,0,0,1,0,864,1039,1845,1
2722,0,0,1,0,0,457,763,351,1
2723,0,0,0,0,0,18,50,22,1
2724,0,0,0,0,0,11,49,4,1
2725,0,0,0,0,1,1251,221,854,1
2726,0,0,1,0,0,301,396,867,1
2727,0,0,0,0,1,1215,500,1554,1
2728,0,0,0,0,0,308,549,1746,1
2729,0,0,0,0,1,1491,830,1785,1
2730,0,0,1,0,0,878,27,1493,1
2731,0,0,0,0,1,893,134,735,1
2732,0,0,0,0,0,12,113,43,1
2733,0,0,0,0,0,948,1064,1219,1
2734,0,0,0,0,0,194,163,58,1
2735,0,0,0,1,0,15,23,340,1
2736,0,0,0,0,1,1225,961,1553,1
2737,0,0,0,0,1,1612,1120,1252,0
2738,0,0,0,0,1,1288,609,2001,1
2739,0,0,0,0,1,1278,210,876,1
2740,0,0,0,0,1,932,335,1665,1
2741,0,0,0,0,1,1613,1097,1477,0
2742,0,0,0,0,1,1144,318,1160,1
2743,0,0,0,0,1,1391,14,518,1
2744,0,0,0,0,0,44,332,37,1
2745,0,0,0,0,0,90,163,62,1
2746,0,0,0,0,1,1468,569,1049,1
2747,0,0,0,0,0,298,383,1596,1
2748,0,0,0,0,0,219,553,818,1
2749,0,0,1,0,1,1218,144,339,1
2750,0,0,1,1,0,966,218,1371,1
2751,0,0,0,0,0,47,198,14,1
2752,0,0,0,0,0,867,481,438,1
2753,0,0,0,0,0,277,679,401,1
2754,1,0,0,0,0,454,701,504,1
2755,0,0,0,1,0,314,696,353,1
2756,0,0,0,0,1,773,385,1023,1
2757,0,0,0,0,1,1392,454,1056,1
2758,0,0,0,0,1,1192,367,426,1
2759,0,0,0,0,0,735,766,1112,1
2760,1,1,1,1,1,1534,16,775,0
2761,0,0,0,0,1,1317,391,416,1
2762,0,0,0,0,0,141,678,97,1
2763,0,0,0,0,0,10,91,24,1
2764,0,0,0,0,0,371,434,128,1
2765,0,0,0,0,1,1467,957,1834,1
2766,0,0,0,0,1,1617,1125,1761,0
2767,0,0,1,1,1,1333,1032,1473,1
2768,0,0,0,0,0,9,95,1,1
2769,0,0,0,0,1,1412,395,1883,1
2770,0,0,0,0,0,11,53,13,1
2771,0,0,0,0,0,618,625,1394,1
2772,0,0,0,0,0,82,89,396,1
2773,0,0,1,0,0,175,297,275,1
2774,0,0,0,0,0,46,216,216,1
2775,0,0,0,0,0,67,161,633,1
2776,0,0,0,0,1,1152,1083,1229,1
2777,0,0,0,0,1,1248,106,1075,1
2778,1,1,0,1,1,1074,21,67,1
2779,1,0,1,1,0,630,731,554,1
2780,0,0,0,0,0,5,67,2,1
2781,0,0,1,0,0,122,86,481,1
2782,0,0,0,0,1,742,416,1171,1
2783,0,0,0,0,0,52,39,169,1
2784,0,0,0,1,0,30,71,456,1
2785,1,1,0,0,1,1026,689,497,1
2786,0,0,0,0,0,52,295,416,1
2787,0,0,0,0,1,1331,936,1658,1
2788,0,0,0,0,0,26,144,2,1
2789,0,0,0,0,0,208,400,719,1
2790,0,0,0,0,1,1076,516,81,1
2791,1,0,0,1,0,280,0,914,1
2792,0,0,0,0,0,952,846,865,1
2793,0,0,1,0,0,32,54,92,1
2794,0,0,0,0,1,1606,1037,1317,0
2795,0,0,0,0,0,16,64,60,1
2796,0,0,0,0,1,970,285,642,1
